year,title,performer,weeks_on_chart,loudness,mean_active_notes,change_frequency,unique_chords,weighted_std,dynamic_range
2010,The House That Built Me,Miranda Lambert,20,-10.449158588688546,4.237562555195761,1.1047983514866058,5.0,157.31984699423865,944.5762215797936
2010,The Man I Want To Be,Chris Young,20,-7.516752097376862,4.328156424581006,1.4632402234636872,8.0,121.56209389535495,802.2432957169052
2010,The Only Exception,Paramore,20,-8.518404622062068,4.395939967033921,1.2508024637806887,7.0,134.0480466532949,838.8965532687002
2010,This Afternoon,Nickelback,20,-9.84525472766528,5.1353255794210035,2.258595806095594,7.0,105.98674561067774,1117.7282330124483
2010,Un-Thinkable (I'm Ready),Alicia Keys,20,-9.418644709582422,4.793273709707472,1.6680640953978014,7.0,136.95443499131144,890.920833653507
2010,Young Forever,Jay-Z + Mr. Hudson,20,-14.09827139725969,5.139588100686499,1.4619679633867277,7.0,195.6434564261945,858.7893187977508
2010,Your Love,Nicki Minaj,20,-10.646162458228167,5.244059452806968,2.083877686263372,8.0,138.7741870542637,1009.5820731296026
2010,According To You,Orianthi,19,-6.315675050653401,4.776806526806527,2.141025641025641,7.0,136.76258025150756,963.4379324394457
2010,All About Tonight,Blake Shelton,19,-6.7954154454051166,4.949751580849142,2.143405600722674,7.0,98.07200961186051,907.6195126888819
2010,Free,Zac Brown Band,19,-9.472734808343503,4.6064791306997055,1.2925764192139737,8.0,172.59504536525856,1060.4573584507177
2010,Halfway Gone,Lifehouse,19,-7.217160470234975,4.914817890615732,1.9822042946968799,7.0,123.99552528759277,850.6618556699033
2010,Heartbreak Warfare,John Mayer,19,-10.788148540802,4.56902502157032,1.3559965487489214,7.0,147.86457644861437,811.2653655430149
2010,I Am,Mary J. Blige,19,-8.264274543787863,4.973483854029929,1.8652314693270324,6.0,102.29584341628855,823.3887401575139
2010,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,19,-7.959956460367652,4.728217670437175,2.1092428411291144,6.0,114.66213184648994,946.2522020877477
2011,Rolling In The Deep,Adele,49,-8.175136006573084,4.5522084266232445,1.6592713209851415,8.0,134.5339731075704,985.602546006251
2011,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,39,-5.772030067968735,5.269193305587532,1.9992030461347738,2.0,142.42299956362749,966.8445314795458
2011,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",38,-8.418497344705514,5.295802375055566,2.0464850447704324,5.0,134.74350601069588,971.6188677432289
2011,Crazy Girl,Eli Young Band,36,-6.544219889585635,4.84160239438241,1.510532980315414,6.0,123.67870045170203,897.397175828441
2011,Good Life,OneRepublic,34,-11.801102392029362,4.754173546138324,1.9112089524857825,5.0,131.2415248794774,963.7232918184454
2011,Pumped Up Kicks,Foster The People,34,-7.909462257366493,4.741544723325903,1.845236941564105,6.0,128.0437067142682,878.5975685758914
2011,Super Bass,Nicki Minaj,34,-7.322189140582158,4.676224750406315,2.2807058277223127,6.0,113.90287049417293,929.9964579181518
2011,Just A Kiss,Lady Antebellum,33,-9.497219948864682,4.783216783216783,1.5334224598930482,8.0,175.17028290922386,945.6835414989706
2011,F**k You! (Forget You),CeeLo Green,32,,,,,,
2011,Firework,Katy Perry,31,-8.881779197333183,4.443708609271523,1.8357615894039736,6.0,101.44067984319197,739.7506434990495
2011,Just Can't Get Enough,The Black Eyed Peas,31,-11.900518772610594,4.749603300539511,1.7878980217920237,8.0,138.71590020308767,949.381649552135
2011,The Show Goes On,Lupe Fiasco,31,-7.1574115155844815,5.03718238006475,2.1977827921122337,6.0,125.99969473280676,816.2766282607025
2011,F**kin' Perfect,P!nk,30,,,,,,
2011,If I Die Young,The Band Perry,30,-9.76883229540087,4.133819697759249,1.3245440333507035,8.0,146.28604191371943,927.1557937262427
2011,Tonight Tonight,Hot Chelle Rae,30,-8.062760842081246,4.515400648448356,1.8441408059286706,8.0,143.4584230271795,993.684551701641
2011,E.T.,Katy Perry Featuring Kanye West,29,,,,,,
2011,For The First Time,The Script,29,-11.52015649979431,4.093490687811174,1.1515766181080582,4.0,163.8632024134511,949.9734253623852
2011,On The Floor,Jennifer Lopez Featuring Pitbull,29,-8.64096891532049,4.95639915416373,2.0269862048132112,5.0,143.21384702851816,949.5956958436045
2011,Down On Me,Jeremih Featuring 50 Cent,28,,,,,,
2011,Dirt Road Anthem,Jason Aldean,27,-6.89012266219063,4.689808723813379,1.8688391863171743,6.0,147.79333108133025,857.8664429354177
2011,Just The Way You Are,Bruno Mars,27,-7.807576344693377,4.7469233196591984,1.8129799095403387,6.0,135.77368072620527,810.2474061708496
2011,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,27,-7.623028694153629,5.425680609158235,2.0269114425784918,8.0,175.3298006122823,1157.0130482507996
2011,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,27,,,,,,
2011,Love You Like A Love Song,Selena Gomez & The Scene,26,-7.188649336492283,4.725760749045214,1.9817666625600592,7.0,131.33076178862396,1026.98160806876
2011,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,26,,,,,,
2011,The Lazy Song,Bruno Mars,26,-7.52075030525915,4.595947265625,2.08740234375,6.0,146.2077691751712,955.0287011526785
2011,Blow,Ke$ha,25,,,,,,
2011,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,25,,,,,,
2011,Grenade,Bruno Mars,25,-8.280114963448273,5.097971918876755,2.076963078523141,7.0,155.01502958465005,946.0288076544879
2011,Motivation,Kelly Rowland Featuring Lil Wayne,25,,,,,,
2011,S&M,Rihanna Featuring Britney Spears,25,,,,,,
2011,All Of The Lights,Kanye West,24,-17.911836962172863,3.8386736214605066,0.7645305514157973,8.0,62.72687023007603,382.02225624389393
2011,Barefoot Blue Jean Night,Jake Owen,24,-7.724083999127881,4.665656426505028,1.981264637002342,5.0,120.12829537948899,843.7894904756077
2011,How To Love,Lil Wayne,24,-9.850266121548279,5.4737248840803705,1.9567233384853169,7.0,164.53462356767628,944.1660167333566
2011,Someone Like You,Adele,24,-10.136188813249866,3.6975986975986976,1.1267399267399267,8.0,175.26470149230025,1127.1465259344152
2011,The Edge Of Glory,Lady Gaga,24,-9.175609392833044,5.1455677867902665,2.160921205098494,8.0,143.98989465813065,972.5871935319328
2011,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,24,,,,,,
2011,God Gave Me You,Blake Shelton,23,-8.62901890274108,4.747420594780498,1.6113696135949829,7.0,102.54576363536813,796.7761367633587
2011,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",23,,,,,,
2011,Last Friday Night (T.G.I.F.),Katy Perry,23,-6.814574082081545,5.060279762503773,2.0090570594746904,8.0,144.61444442504998,879.9908412059386
2011,Moment 4 Life,Nicki Minaj Featuring Drake,23,,,,,,
2011,Sure Thing,Miguel,23,-10.016538139659438,5.190612002376708,1.8875816993464052,6.0,137.91804994289183,820.7676504205468
2011,Take A Back Road,Rodney Atkins,23,-6.470943856488695,4.425787446181736,1.8216632676184001,7.0,137.1758703528259,826.4680344202872
2011,You Make Me Feel...,Cobra Starship Featuring Sabi,23,,,,,,
2011,Lighters,Bad Meets Evil Featuring Bruno Mars,22,,,,,,
2011,Roll Up,Wiz Khalifa,22,-8.528848932405804,5.338226299694189,1.937716615698267,2.0,120.24172949079872,942.3953699830007
2011,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,22,,,,,,
2011,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,21,,,,,,
2011,A Little Bit Stronger,Sara Evans,21,-10.957984431164071,3.94114700726271,1.3880958343768262,8.0,124.30103597953354,981.4808566297343
2011,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,21,,,,,,
2011,Country Must Be Country Wide,Brantley Gilbert,21,-8.497646279163703,4.861158983196898,1.7187634640241276,7.0,148.0834718574582,834.2484153180363
2011,Easy,Rascal Flatts Featuring Natasha Bedingfield,21,,,,,,
2011,Homeboy,Eric Church,21,-10.720723888846656,4.9394455907419035,1.5626625998026376,6.0,96.00208039139976,680.8416407297002
2011,More,Usher,21,-8.590524894447269,4.976024279210925,1.907941325240263,7.0,107.77944990856889,749.9827660224445
2011,My Last,Big Sean Featuring Chris Brown,21,,,,,,
2011,Tomorrow,Chris Young,21,-8.923205940043891,4.243387372013652,1.550981228668942,8.0,120.21683712498559,1125.2854848554146
2011,Am I The Only One,Dierks Bentley,20,-9.019929283874497,4.829063979604225,2.10295010319291,6.0,119.2312562725706,845.4995214696668
2011,Are You Gonna Kiss Me Or Not,Thompson Square,20,-7.178712927057928,4.689862327909887,1.567709637046308,5.0,138.7050042948549,884.9795171885826
2011,Backseat,New Boyz Featuring The Cataracs & Dev,20,,,,,,
2011,Best Love Song,T-Pain Featuring Chris Brown,20,,,,,,
2011,Best Thing I Never Had,Beyonce,20,-8.173767497915465,4.614476573938506,1.7920937042459737,7.0,118.66731859018728,1088.8386823472026
2011,Born This Way,Lady Gaga,20,-7.619881579313098,5.117379679144385,2.2976827094474155,7.0,113.22527994478952,819.411851226872
2011,Colder Weather,Zac Brown Band,20,-11.089478215789988,4.349414956757673,1.297778531456673,7.0,163.7365737814733,910.0936129650814
2011,Country Girl (Shake It For Me),Luke Bryan,20,-8.33382093671432,4.956366602100112,2.2341726985421553,6.0,134.9812500261496,905.2869300328239
2011,Heart Like Mine,Miranda Lambert,20,-6.801374857725633,4.552538833050516,1.6279859026236783,8.0,110.64015751685817,841.7695784380229
2011,Hello,Martin Solveig & Dragonette,20,-8.829438266786195,5.09221785965972,1.9908386187455955,8.0,173.53699903754764,819.4718239737958
2011,Here For A Good Time,George Strait,20,-8.563835467116611,4.537993116229812,1.6248345247550966,7.0,108.0189450374387,676.9264598594965
2011,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,20,,,,,,
2011,Honey Bee,Blake Shelton,20,-8.386236238638345,4.897961432506887,1.923526170798898,6.0,125.61038293867314,892.2843222205956
2011,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,20,,,,,,
2011,I Wanna Go,Britney Spears,20,-8.286043463701594,4.836498123206006,1.8665268271141533,8.0,149.89116871828625,937.0183658295737
2011,If Heaven Wasn't So Far Away,Justin Moore,20,-8.770609305815773,4.469638110815784,1.5677775506031486,7.0,151.78859711037592,953.6602722416906
2011,In The Dark,Dev,20,-7.404862836543379,5.356182657773217,2.057875833760903,2.0,173.23803776797308,997.4342162694271
2011,Jar Of Hearts,Christina Perri,20,-8.692511768993953,3.9156308851224106,1.1107344632768361,8.0,141.0078394706683,961.0387809119217
2011,John,Lil Wayne Featuring Rick Ross,20,,,,,,
2011,Just Fishin',Trace Adkins,20,,,,,,
2011,Keep Your Head Up,Andy Grammer,20,-8.53139847608779,4.655134474327628,1.934718826405868,8.0,138.11409878905425,961.1392780512591
2011,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,20,,,,,,
2011,Made In America,Toby Keith,20,-8.90627233527924,4.841788891560471,1.6620581870641982,7.0,122.45376273939466,876.7990433259539
2011,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,20,,,,,,
2011,Mr. Saxobeat,Alexandra Stan,20,-7.760093930333957,4.977513384889947,2.40261748958953,8.0,118.11429711357255,849.7181867446856
2011,Old Alabama,Brad Paisley Featuring Alabama,20,,,,,,
2011,Otis,Jay Z Kanye West Featuring Otis Redding,20,,,,,,
2011,Price Tag,Jessie J Featuring B.o.B,20,,,,,,
2011,Raise Your Glass,P!nk,20,-7.17641209989689,5.103471826977803,2.197040409789414,6.0,140.02419472323774,942.1194134211073
2011,Remind Me,Brad Paisley Duet With Carrie Underwood,20,-6.597342115168593,4.4327276064610865,1.6135279001468428,7.0,114.8758929731423,890.6941486660612
2011,She Ain't You,Chris Brown,20,-9.701011048777266,4.776920906611492,1.8783033950907553,5.0,138.24486177252354,908.589745583204
2011,Take Over Control,Afrojack Featuring Eva Simons,20,-9.285853722647824,5.356045768477476,2.1787444593340894,6.0,116.04502284032039,749.528022195581
2011,The Cave,Mumford & Sons,20,-9.942888882423015,4.913755929279862,1.6463993100474343,7.0,140.7465503483166,876.904582293091
2011,What Do You Want,Jerrod Niemann,20,-10.976064751107927,4.7109620170977164,1.515203982253003,5.0,179.4264706009652,927.4778443583763
2011,What The Hell,Avril Lavigne,20,-7.1918040686012406,4.72798063769336,1.9865305692939073,8.0,118.3950998378532,935.5918990044015
2011,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,20,-10.227110063779472,5.145558622099561,2.27639783297557,7.0,111.18892501086249,875.7472639389085
2011,Who Says,Selena Gomez & The Scene,20,-6.334628876816105,4.70487514863258,2.030202140309156,6.0,132.25626150790262,897.5472007378479
2011,Written In The Stars,Tinie Tempah Featuring Eric Turner,20,,,,,,
2011,You And I,Lady Gaga,20,-7.5382420903816145,4.555287009063444,1.7036253776435046,7.0,153.3337256329945,1049.8302933759626
2011,You And Tequila,Kenny Chesney Featuring Grace Potter,20,,,,,,
2011,You Lie,The Band Perry,20,-9.318782771503216,4.171604671280277,1.5594723183391004,7.0,121.90870871034086,936.2086979935898
2011,Baggage Claim,Miranda Lambert,19,-7.145847576868041,4.919957686882934,2.064409967089798,6.0,102.95835169426795,841.7114951010831
2011,Better With The Lights Off,New Boyz Feat. Chris Brown,19,-5.943684852930663,5.209546682677875,1.7792454718302813,2.0,115.82047479991114,992.5092928995695
2011,Dynamite,Taio Cruz,19,-7.519508329073889,5.03733822013515,2.052456763257359,5.0,124.07037128061455,874.4718341359634
2012,Lights,Ellie Goulding,51,-6.717005705159667,4.9319885361552025,1.7491181657848325,8.0,170.2842425084036,897.6374856518642
2012,Somebody That I Used To Know,Gotye Featuring Kimbra,50,-9.712927702461913,4.49900821762539,1.6380466609993387,6.0,163.5072301912764,937.0486312181074
2012,I Won't Give Up,Jason Mraz,44,-11.898507051647542,4.54969064191802,1.2703016241299303,8.0,175.98100444525485,916.2154932598768
2012,Call Me Maybe,Carly Rae Jepsen,43,-9.053267132261178,4.91330379595258,2.0581966231589033,5.0,182.9211745662523,1017.5780270971759
2012,Some Nights,fun.,43,-10.006098530907607,4.265127254340132,1.3403000168548795,8.0,168.42721741066433,1033.8835199555808
2012,We Are Young,fun. Featuring Janelle Monae,40,,,,,,
2012,Everybody Talks,Neon Trees,39,-6.595157814849755,4.725213564587109,1.7646906549314005,8.0,122.00737593082361,985.6280266139878
2012,Too Close,Alex Clare,38,-6.3547158276288656,4.826503844414292,1.4881953867028495,5.0,169.80030036456017,930.3270993638374
2012,Glad You Came,The Wanted,37,-8.061816765457404,4.954399633363886,1.7850595783684693,6.0,106.58097021613018,717.9509836497828
2012,Drive By,Train,36,-6.703258234897213,4.868174819376999,1.915432902996565,6.0,121.86674707050992,933.4243375145566
2012,Wild Ones,Flo Rida Featuring Sia,36,,,,,,
2012,Stronger (What Doesn't Kill You),Kelly Clarkson,35,-6.24890966150974,4.678067147787888,2.1221629536659345,8.0,159.2673251860373,988.1746998070674
2012,Wanted,Hunter Hayes,34,-10.800663408245224,4.267958603896104,1.3609983766233766,6.0,153.395642063353,866.5018273197708
2012,What Makes You Beautiful,One Direction,34,-5.601596579806059,4.960855340032718,2.0874035989717226,6.0,128.36856853382696,980.8660555547463
2012,Give Your Heart A Break,Demi Lovato,32,-6.894740581424784,4.629224876070302,1.7124831004957188,8.0,145.17554710131915,1019.1929093818968
2012,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",32,-10.255438608742866,4.892781615677428,1.539968983504864,2.0,180.41698887046218,994.3772610662531
2012,Titanium,David Guetta Featuring Sia,32,,,,,,
2012,Payphone,Maroon 5 Featuring Wiz Khalifa,31,,,,,,
2012,Starships,Nicki Minaj,31,-6.16513929066516,4.730769230769231,2.0886048049371833,6.0,118.1813064775681,915.6421413002271
2012,Little Talks,Of Monsters And Men,30,-8.120533826495535,4.854680017414018,1.697866782760122,6.0,131.2443249303449,848.1520043384522
2012,The Motto,Drake Featuring Lil Wayne,30,,,,,,
2012,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,29,-5.772030067968735,5.269193305587532,1.9992030461347738,4.0,142.42299956362749,966.8445314795458
2012,Take Care,Drake Featuring Rihanna,29,,,,,,
2012,Whistle,Flo Rida,29,-8.647975050407195,5.018163054695562,2.3306501547987617,8.0,122.92255890920605,977.216508651086
2012,Ho Hey,The Lumineers,28,-11.023278177915488,4.723819009675584,1.5324416619237335,6.0,141.91470809272158,855.9455739484729
2012,It's Time,Imagine Dragons,28,-6.6033080588596205,4.692891918208374,1.617332035053554,7.0,128.9285791664528,950.8773126061092
2012,We Found Love,Rihanna Featuring Calvin Harris,28,,,,,,
2012,Set Fire To The Rain,Adele,27,-6.897792797111195,4.308361204013378,1.45685618729097,8.0,118.98322521881289,800.5178618223017
2012,As Long As You Love Me,Justin Bieber Featuring Big Sean,26,,,,,,
2012,Feel So Close,Calvin Harris,26,-6.891244391009715,5.116674270072993,1.8681569343065694,8.0,153.3971888214378,941.5529025921451
2012,Heart Attack,Trey Songz,26,-16.133264997885078,5.0149665640590175,1.9951172911580513,5.0,126.35579731095663,857.5256380074285
2012,No Lie,2 Chainz Featuring Drake,26,,,,,,
2012,One More Night,Maroon 5,26,-9.956088473252146,4.564080855116943,2.0055032278547995,7.0,116.51492415448398,1026.1062856045737
2012,Sexy And I Know It,LMFAO,26,-10.112095264984218,5.014432029795159,2.339851024208566,2.0,195.8157910838398,996.0691063152123
2012,Wide Awake,Katy Perry,26,-7.751276617736542,4.588062211013031,1.753467843631778,8.0,136.70854033639918,924.2309006314675
2012,Don't Wake Me Up,Chris Brown,25,-9.139905534995943,4.312748171368861,1.625496342737722,8.0,169.68115512398367,982.1869825721777
2012,Good Feeling,Flo Rida,25,-8.007332871361637,5.201646860671844,2.0903901936932723,8.0,139.89619730285372,942.648273680402
2012,Home,Phillip Phillips,25,-8.64466529115707,4.4350997819889315,1.5965118229079323,6.0,134.5905965616512,880.1459016008836
2012,Time Is Love,Josh Turner,25,-8.026997455490912,4.5733410271206,1.7564916330063474,8.0,131.00284549316993,859.5237456473116
2012,Where Have You Been,Rihanna,25,-9.649606560259981,5.078609728073535,1.8198008425890464,2.0,115.88246774349973,975.7785801971067
2012,Blow Me (One Last Kiss),P!nk,24,-5.887755872386902,4.95149863760218,2.1239782016348774,6.0,93.29677695156802,999.7050202425668
2012,Good Time,Owl City & Carly Rae Jepsen,24,-7.004133285460987,5.048110351014915,2.0569698329034427,5.0,142.74989136574575,1002.5726429444799
2012,Turn Me On,David Guetta Featuring Nicki Minaj,24,,,,,,
2012,Burn It Down,Linkin Park,23,-7.8818738445897045,4.588276623506975,1.4869015356820234,6.0,111.15757642587856,787.0048123709634
